source_file,language,section,subgroup,rank,item,item_2,value,value_2,value_3,notes
es/bigrams_freq.txt,es,bigrams_freq,,26,estaba,punto,99,,,
es/bigrams_freq.txt,es,bigrams_freq,,27,tan,bien,98,,,
es/bigrams_freq.txt,es,bigrams_freq,,28,heredero,escampa,97,,,
es/bigrams_freq.txt,es,bigrams_freq,,29,esta,casa,93,,,
es/bigrams_freq.txt,es,bigrams_freq,,30,san,pedro,91,,,
es/bigrams_freq.txt,es,bigrams_freq,,31,tierra,egipto,91,,,
es/bigrams_freq.txt,es,bigrams_freq,,32,había,dado,90,,,
es/bigrams_freq.txt,es,bigrams_freq,,33,había,tenido,90,,,
es/bigrams_freq.txt,es,bigrams_freq,,34,señor,sotenville,90,,,
es/bigrams_freq.txt,es,bigrams_freq,,35,toda,vida,88,,,
es/bigrams_freq.txt,es,bigrams_freq,,36,dos,tres,86,,,
es/bigrams_freq.txt,es,bigrams_freq,,37,había,ido,82,,,
es/bigrams_freq.txt,es,bigrams_freq,,38,pues,bien,80,,,
es/bigrams_freq.txt,es,bigrams_freq,,39,ahora,mismo,79,,,
es/bigrams_freq.txt,es,bigrams_freq,,40,ver,cómo,76,,,
es/bigrams_freq.txt,es,bigrams_freq,,41,había,dejado,76,,,
es/bigrams_freq.txt,es,bigrams_freq,,42,san,roque,76,,,
es/bigrams_freq.txt,es,bigrams_freq,,43,alguna,vez,75,,,
es/bigrams_freq.txt,es,bigrams_freq,,44,hoy,día,75,,,
es/bigrams_freq.txt,es,bigrams_freq,,45,misma,manera,74,,,
es/bigrams_freq.txt,es,bigrams_freq,,46,dio,cuenta,74,,,
es/bigrams_freq.txt,es,bigrams_freq,,47,está,bien,73,,,
es/bigrams_freq.txt,es,bigrams_freq,,48,había,estado,73,,,
es/bigrams_freq.txt,es,bigrams_freq,,49,aquella,noche,73,,,
es/bigrams_freq.txt,es,bigrams_freq,,50,toda,tierra,73,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1900s,1,san pedro,,76,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1900s,2,san roque,,53,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1900s,3,todas partes,,42,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1900s,4,quién sabe,,37,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1900s,5,día siguiente,,34,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1900s,6,nuestro señor,,32,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1900s,7,mismo tiempo,,31,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1900s,8,padre juan,,31,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1900s,9,buen hombre,,28,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1900s,10,voz baja,,27,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1900s,11,señor rector,,27,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1900s,12,aquel hombre,,26,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1900s,13,había sido,,25,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1900s,14,joan valent,,24,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1900s,15,diez años,,22,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1900s,16,había visto,,22,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1900s,17,había hecho,,22,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1900s,18,aquellos tiempos,,18,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1900s,19,sergi alexis,,18,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1900s,20,mejor dicho,,17,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1910s,1,maría gloria,,215,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1910s,2,rey rodolfo,,204,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1910s,3,don pedro,,185,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1910s,4,conde orlof,,163,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1910s,5,don modesto,,116,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1910s,6,señor josep,,114,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1910s,7,príncipe demetrio,,111,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1910s,8,doña maría,,95,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1910s,9,voz baja,,78,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1910s,10,mismo tiempo,,75,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1910s,11,señora paca,,72,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1910s,12,señor pere,,67,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1910s,13,quién sabe,,66,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1910s,14,todas partes,,58,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1910s,15,día siguiente,,54,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1910s,16,aquel hombre,,50,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1910s,17,coronel talarn,,50,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1910s,18,sant celoni,,49,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1910s,19,comendatore morelli,,49,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1910s,20,príncipe demetri,,47,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1920s,1,tomás bajalta,,122,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1920s,2,hijos israel,,105,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1920s,3,heredero escampa,,97,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1920s,4,todas partes,,69,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1920s,5,quién sabe,,64,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1920s,6,nunca había,,64,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1920s,7,día siguiente,,60,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1920s,8,mismo tiempo,,57,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1920s,9,tierra egipto,,57,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1920s,10,señora rosa,,56,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1920s,11,tal vez,,55,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1920s,12,había sido,,47,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1920s,13,darse cuenta,,43,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1920s,14,había hecho,,42,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1920s,15,doña ramona,,41,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1920s,16,señor hamlet,,38,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1920s,17,sant pol,,37,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1920s,18,señora remei,,37,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1920s,19,toda vida,,36,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1920s,20,nuestro filántropo,,36,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1930s,1,jordi dandin,,183,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1930s,2,señor sotenville,,90,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1930s,3,señora mónica,,53,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1930s,4,heredero aspriu,,50,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1930s,5,nunca había,,43,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1930s,6,mismo tiempo,,41,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1930s,7,quién sabe,,40,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1930s,8,señora sotenville,,40,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1930s,9,señor marcel,,34,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1930s,10,todas partes,,31,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1930s,11,aquel hombre,,31,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1930s,12,había sido,,31,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1930s,13,señor marcelino,,30,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1930s,14,darse cuenta,,29,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1930s,15,había hecho,,27,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1930s,16,señor pons,,27,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1930s,17,primera vez,,25,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1930s,18,casa campo,,25,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1930s,19,dos tres,,25,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1930s,20,casa aspriu,,24,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1940s,1,anna maria,,98,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1940s,2,pau garcía,,69,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1940s,3,pau garcia,,44,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1940s,4,había sido,,39,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1940s,5,fra job,,37,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1940s,6,mismo tiempo,,31,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1940s,7,día siguiente,,23,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1940s,8,aspriu sentía,,19,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1940s,9,señor babarotes,,19,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1940s,10,había visto,,18,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1940s,11,había ido,,16,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1940s,12,aquel hombre,,16,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1940s,13,anna maría,,16,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1940s,14,innocenci aspriu,,15,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1940s,15,darse cuenta,,15,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1940s,16,nunca había,,15,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1940s,17,doctor pladevall,,15,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1940s,18,aspriu había,,14,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1940s,19,quién sabe,,13,,,
es/ngrams_by_decade.txt,es,ngrams_by_decade,1940s,20,democracia catalana,,13,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,baleàric,1,tal vez,,5,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,baleàric,2,mejor dicho,,5,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,baleàric,3,nuestra lengua,,5,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,baleàric,4,amor propio,,4,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,baleàric,5,pecar lengua,,4,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,baleàric,6,buen mot,,4,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,baleàric,7,espíritu humano,,4,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,baleàric,8,esos espíritus,,4,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,baleàric,9,quién duda,,4,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,baleàric,10,segundo nacimiento,,3,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,baleàric,11,pan agua,,3,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,baleàric,12,tantas veces,,3,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,baleàric,13,nombre dios,,3,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,baleàric,14,alguna vez,,3,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,baleàric,15,largo camino,,3,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,baleàric,16,nuestro favor,,3,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,baleàric,17,opinión pública,,3,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,baleàric,18,liga buen,,3,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,baleàric,19,lenguaje obsceno,,3,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,baleàric,20,dos mundos,,3,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,central,1,mismo tiempo,,217,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,central,2,maría gloria,,215,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,central,3,rey rodolfo,,204,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,central,4,todas partes,,187,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,central,5,don pedro,,185,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,central,6,jordi dandin,,183,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,central,7,día siguiente,,166,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,central,8,conde orlof,,163,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,central,9,había sido,,160,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,central,10,quién sabe,,159,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,central,11,voz baja,,143,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,central,12,nunca había,,129,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,central,13,aquel hombre,,127,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,central,14,tomás bajalta,,122,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,central,15,don modesto,,116,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,central,16,señor josep,,114,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,central,17,había visto,,113,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,central,18,hijos israel,,111,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,central,19,príncipe demetrio,,111,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,central,20,tal vez,,109,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,nord-occidental,1,doña ramona,,41,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,nord-occidental,2,señor hamlet,,38,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,nord-occidental,3,doña maría,,31,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,nord-occidental,4,nunca había,,30,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,nord-occidental,5,rosencrantz guildenstern,,23,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,nord-occidental,6,quién sabe,,22,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,nord-occidental,7,señor tusquella,,18,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,nord-occidental,8,dos hermanas,,17,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,nord-occidental,9,había hecho,,16,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,nord-occidental,10,tal vez,,16,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,nord-occidental,11,día siguiente,,14,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,nord-occidental,12,había visto,,14,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,nord-occidental,13,santa maría,,13,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,nord-occidental,14,buenas noches,,13,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,nord-occidental,15,rey reina,,13,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,nord-occidental,16,buen señor,,13,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,nord-occidental,17,aquella noche,,12,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,nord-occidental,18,ocho años,,11,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,nord-occidental,19,darse cuenta,,11,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,nord-occidental,20,hamlet pues,,11,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,septentrional,1,san pedro,,74,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,septentrional,2,san roque,,53,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,septentrional,3,nuestro señor,,26,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,septentrional,4,señor rector,,26,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,septentrional,5,joan valent,,24,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,septentrional,6,quién sabe,,23,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,septentrional,7,buen hombre,,21,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,septentrional,8,diez años,,17,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,septentrional,9,virgen maría,,14,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,septentrional,10,agua bendita,,12,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,septentrional,11,delante puerta,,12,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,septentrional,12,dueño casa,,12,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,septentrional,13,calle francia,,12,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,septentrional,14,pobres almas,,11,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,septentrional,15,juan valentín,,11,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,septentrional,16,joven pastora,,10,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,septentrional,17,día siguiente,,9,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,septentrional,18,todas partes,,9,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,septentrional,19,había visto,,9,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,septentrional,20,aquella casa,,9,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,valencià,1,san roque,,22,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,valencià,2,quién sabe,,16,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,valencià,3,niño jesús,,16,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,valencià,4,maestro domingo,,15,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,valencià,5,señor batiste,,15,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,valencià,6,aquel hombre,,14,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,valencià,7,vamos vamos,,10,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,valencià,8,allí estaba,,10,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,valencià,9,toda familia,,9,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,valencià,10,tras haber,,9,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,valencià,11,san josé,,9,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,valencià,12,pobre hombre,,9,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,valencià,13,san miguel,,8,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,valencià,14,virgen lledó,,7,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,valencià,15,sabe cómo,,7,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,valencià,16,darse cuenta,,7,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,valencià,17,fin cabo,,7,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,valencià,18,puerta casa,,7,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,valencià,19,hace falta,,7,,,
es/ngrams_by_variant.txt,es,ngrams_by_variant,valencià,20,falta decir,,7,,,
es/lexical_stats.txt,es,lexical_stats,overall,,all,,840573,58174,0.0692,mattr=0.9034; hapax=22330; hapax_pct=38.4
es/lexical_stats.txt,es,lexical_stats,decade,,1900s,,114833,21538,0.1876,mattr=0.9096; hapax=10785; hapax_pct=50.1
es/lexical_stats.txt,es,lexical_stats,decade,,1910s,,253064,32974,0.1303,mattr=0.8876; hapax=14704; hapax_pct=44.6
es/lexical_stats.txt,es,lexical_stats,decade,,1920s,,250853,32525,0.1297,mattr=0.8978; hapax=14562; hapax_pct=44.8
es/lexical_stats.txt,es,lexical_stats,decade,,1930s,,154476,27029,0.175,mattr=0.9147; hapax=13052; hapax_pct=48.3
es/lexical_stats.txt,es,lexical_stats,decade,,1940s,,67347,16984,0.2522,mattr=0.9451; hapax=8883; hapax_pct=52.3
es/lexical_stats.txt,es,lexical_stats,variant,,baleàric,,13527,6253,0.4623,mattr=0.9247; hapax=4175; hapax_pct=66.8
es/lexical_stats.txt,es,lexical_stats,variant,,central,,729974,54954,0.0753,mattr=0.9029; hapax=21353; hapax_pct=38.9
es/lexical_stats.txt,es,lexical_stats,variant,,nord-occidental,,40457,10320,0.2551,mattr=0.9011; hapax=5766; hapax_pct=55.9
es/lexical_stats.txt,es,lexical_stats,variant,,septentrional,,24343,6753,0.2774,mattr=0.8931; hapax=3871; hapax_pct=57.3
es/lexical_stats.txt,es,lexical_stats,variant,,valencià,,32272,9880,0.3061,mattr=0.9201; hapax=5587; hapax_pct=56.5
comparative_summary.txt,compare,run_configuration,,,documents_analysed,,63,,,
comparative_summary.txt,compare,run_configuration,,,year_filter,,1905,,,
comparative_summary.txt,compare,run_configuration,,,variety_filter,,,,,
comparative_summary.txt,compare,run_configuration,,,top_n,,50,,,
comparative_summary.txt,compare,run_configuration,,,min_freq,,5,,,
comparative_summary.txt,compare,corpus_overview,,,ca_total_tokens,,833803,,,
comparative_summary.txt,compare,corpus_overview,,,es_total_tokens,,840573,,,
comparative_summary.txt,compare,corpus_overview,,,es_ca_token_ratio,,1.0081,,,
comparative_summary.txt,compare,vocabulary_overlap,,,shared_types,,13166,,,
comparative_summary.txt,compare,vocabulary_overlap,,,overlap_ca,,0.1508,,,
comparative_summary.txt,compare,vocabulary_overlap,,,overlap_es,,0.2263,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,1,abad,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,2,abadal,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,3,abadesses,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,4,abajo,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,5,abandona,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,6,abandonada,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,7,abandonar,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,8,abandonaran,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,9,abandonarla,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,10,abandonarnos,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,11,abandonaría,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,12,abandonen,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,13,abandones,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,14,abandono,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,15,abanell,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,16,abarca,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,17,abarcar,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,18,abat,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,19,abd,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,20,abdel,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,21,abdomen,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,22,abel,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,23,abiasaf,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,24,abimael,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,25,abimelec,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,26,abismal,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,27,abiú,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,28,abnegada,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,29,abominable,,,,,
comparative_summary.txt,compare,vocabulary_overlap_sample,,30,abominables,,,,,
comparative_summary.txt,compare,lexical_divergence_by_decade,,,1900s,,0.2301,0.1876,-0.0425,ca_mattr=0.8918; es_mattr=0.9096; ca_hapax_pct=58.0; es_hapax_pct=50.1
comparative_summary.txt,compare,lexical_divergence_by_decade,,,1910s,,0.1734,0.1303,-0.0431,ca_mattr=0.8752; es_mattr=0.8876; ca_hapax_pct=52.9; es_hapax_pct=44.6
comparative_summary.txt,compare,lexical_divergence_by_decade,,,1920s,,0.1533,0.1297,-0.0236,ca_mattr=0.8802; es_mattr=0.8978; ca_hapax_pct=49.3; es_hapax_pct=44.8
comparative_summary.txt,compare,lexical_divergence_by_decade,,,1930s,,0.2111,0.175,-0.0361,ca_mattr=0.9049; es_mattr=0.9147; ca_hapax_pct=52.9; es_hapax_pct=48.3
comparative_summary.txt,compare,lexical_divergence_by_decade,,,1940s,,0.2844,0.2522,-0.0322,ca_mattr=0.9474; es_mattr=0.9451; ca_hapax_pct=55.6; es_hapax_pct=52.3
comparative_summary.txt,compare,length_ratio_top_docs,1929,1,doc_002660,Sàtires,15260,17735,1.1622,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1920,2,doc_002604,Selvatana amor,5897,6727,1.1407,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1922,3,doc_002601,La gesta dels estels,2505,2801,1.1182,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1915,4,doc_002873,El senyor Josep falta a la dòna,4392,4902,1.1161,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1935,5,doc_000378,De la meua garbera,40048,44371,1.1079,variant=valencià
comparative_summary.txt,compare,length_ratio_top_docs,1908,6,doc_003259,Involució,11001,12126,1.1023,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1927,7,doc_000154,Màximes i mals pensaments,2810,3075,1.0943,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1906,8,doc_003087,El país del Pler,3105,3395,1.0934,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1905,9,doc_003309,Andrónica,10459,11418,1.0917,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1922,10,doc_000098,L'illa de la calma,36437,39556,1.0856,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1923,11,doc_000113,El meu amic Pellini,24172,26175,1.0829,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1918,12,doc_000151,El Càntic dels Càntics de Salomó,1919,2077,1.0823,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1911,13,doc_003181,Somni de primavera,3628,3909,1.0775,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1910,14,doc_003131,L'abella perduda,1983,2136,1.0772,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1912,15,doc_003150,El tresor,11381,12241,1.0756,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1918,16,doc_002702,Al llapis y a la ploma,31873,34269,1.0752,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1906,17,doc_003004,Josafat,12788,13747,1.075,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1932,18,doc_000146,L'ós benemèrit i altres bèsties,14711,15807,1.0745,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1916,19,doc_000110,Rurals y urbanes,31532,33798,1.0719,variant=central
